Conversation_ID,Date,Time,Agent_name,Department,Answered (Y/N),Resolved,Respond_time,Avg_handeling_time,Satisfaction rating
ID0166,2016-01-03,13:58:00,Stewart,Toaster,N,N,66.0,219,0.0
ID0161,2016-01-03,13:35:00,Greg,Fridge,Y,Y,104.0,129,3.0
ID0162,2016-01-03,13:35:00,Greg,Toaster,Y,Y,69.0,93,2.0
ID0159,2016-01-03,13:27:00,Becky,Fridge,Y,Y,123.0,75,3.0
ID0160,2016-01-03,13:27:00,Becky,Television,Y,N,86.0,337,1.0
ID0157,2016-01-03,13:14:00,Jim,Air Conditioner,N,N,67.0,231,0.0
ID0158,2016-01-03,13:14:00,Joe,Air Conditioner,Y,Y,118.0,258,3.0
ID0155,2016-01-03,13:12:00,Martha,Toaster,Y,Y,119.0,256,3.0
ID0156,2016-01-03,13:12:00,Dan,Fridge,Y,Y,98.0,277,2.0
ID0153,2016-01-03,12:54:00,Martha,Toaster,Y,N,52.0,419,4.0
ID0154,2016-01-03,12:54:00,Joe,Fridge,Y,Y,67.0,370,5.0
ID0151,2016-01-03,12:33:00,Joe,Air Conditioner,Y,Y,124.0,363,1.0
ID0152,2016-01-03,12:33:00,Stewart,Washing Machine,N,N,66.0,219,0.0
ID0149,2016-01-03,11:58:00,Stewart,Fridge,Y,Y,88.0,266,3.0
ID0150,2016-01-03,11:58:00,Diane,Toaster,Y,Y,88.0,58,1.0
ID0147,2016-01-03,11:55:00,Joe,Toaster,Y,Y,77.0,87,5.0
ID0148,2016-01-03,11:55:00,Jim,Toaster,Y,Y,46.0,50,4.0
ID0145,2016-01-03,11:52:00,Jim,Washing Machine,Y,Y,56.0,249,5.0
ID0146,2016-01-03,11:52:00,Joe,Washing Machine,N,N,71.0,226,0.0
ID0143,2016-01-03,11:38:00,Greg,Television,Y,Y,101.0,136,3.0
ID0144,2016-01-03,11:38:00,Diane,Air Conditioner,Y,Y,31.0,175,5.0
ID0141,2016-01-03,11:26:00,Greg,Air Conditioner,Y,Y,84.0,103,5.0
ID0142,2016-01-03,11:26:00,Jim,Washing Machine,Y,Y,20.0,164,4.0
ID0139,2016-01-03,11:16:00,Becky,Air Conditioner,Y,Y,43.0,380,5.0
ID0140,2016-01-03,11:16:00,Joe,Toaster,Y,Y,20.0,104,3.0
ID0137,2016-01-03,11:06:00,Stewart,Washing Machine,Y,N,112.0,192,5.0
ID0138,2016-01-03,11:06:00,Martha,Washing Machine,N,N,71.0,226,0.0
ID0135,2016-01-03,11:03:00,Dan,Toaster,Y,Y,55.0,133,1.0
ID0136,2016-01-03,11:03:00,Greg,Air Conditioner,Y,N,105.0,359,3.0
ID0133,2016-01-03,11:02:00,Dan,Fridge,Y,Y,124.0,53,2.0
ID0134,2016-01-03,11:02:00,Jim,Air Conditioner,N,N,67.0,231,0.0
ID0131,2016-01-03,10:58:00,Becky,Fridge,Y,N,42.0,59,5.0
ID0132,2016-01-03,10:58:00,Diane,Toaster,Y,Y,113.0,340,4.0
ID0127,2016-01-03,10:52:00,Martha,Fridge,Y,Y,35.0,166,4.0
ID0128,2016-01-03,10:52:00,Becky,Fridge,Y,Y,102.0,326,4.0
ID0129,2016-01-03,10:52:00,Jim,Washing Machine,Y,Y,99.0,351,3.0
ID0130,2016-01-03,10:52:00,Jim,Fridge,Y,Y,29.0,249,3.0
ID0125,2016-01-03,10:37:00,Martha,Air Conditioner,N,N,71.0,226,0.0
ID0126,2016-01-03,10:37:00,Diane,Toaster,Y,Y,44.0,338,4.0
ID0123,2016-01-03,10:29:00,Joe,Television,Y,Y,78.0,72,3.0
ID0124,2016-01-03,10:29:00,Martha,Air Conditioner,Y,Y,78.0,206,5.0
ID0121,2016-01-03,09:47:00,Dan,Air Conditioner,Y,Y,103.0,61,4.0
ID0122,2016-01-03,09:47:00,Martha,Washing Machine,Y,Y,69.0,225,4.0
ID0119,2016-01-03,09:10:00,Dan,Toaster,Y,N,124.0,143,5.0
ID0120,2016-01-03,09:10:00,Dan,Washing Machine,N,N,67.0,237,0.0
ID0117,2016-01-02,17:47:00,Diane,Television,N,N,64.0,221,0.0
ID0118,2016-01-02,17:47:00,Martha,Television,Y,Y,23.0,318,4.0
ID0115,2016-01-02,17:36:00,Jim,Air Conditioner,Y,Y,55.0,347,5.0
ID0116,2016-01-02,17:36:00,Greg,Toaster,N,N,67.0,228,0.0
ID0113,2016-01-02,15:36:00,Martha,Television,Y,Y,73.0,361,3.0
ID0114,2016-01-02,15:36:00,Stewart,Air Conditioner,N,N,66.0,219,0.0
ID0111,2016-01-02,15:10:00,Becky,Air Conditioner,Y,Y,53.0,56,3.0
ID0112,2016-01-02,15:10:00,Diane,Air Conditioner,Y,Y,24.0,366,5.0
ID0109,2016-01-02,14:52:00,Stewart,Fridge,N,N,66.0,219,0.0
ID0110,2016-01-02,14:52:00,Joe,Television,Y,Y,19.0,158,2.0
ID0107,2016-01-02,14:22:00,Joe,Television,N,N,71.0,226,0.0
ID0108,2016-01-02,14:22:00,Becky,Washing Machine,Y,N,55.0,152,1.0
ID0105,2016-01-02,13:53:00,Becky,Air Conditioner,Y,Y,112.0,205,5.0
ID0106,2016-01-02,13:53:00,Becky,Toaster,Y,Y,65.0,297,3.0
ID0103,2016-01-02,13:49:00,Diane,Toaster,Y,Y,22.0,236,2.0
ID0104,2016-01-02,13:49:00,Martha,Washing Machine,Y,Y,38.0,396,1.0
ID0101,2016-01-02,13:45:00,Becky,Air Conditioner,N,N,64.0,220,0.0
ID0102,2016-01-02,13:45:00,Martha,Air Conditioner,Y,N,79.0,331,1.0
ID0097,2016-01-02,13:20:00,Greg,Washing Machine,Y,Y,19.0,123,4.0
ID0098,2016-01-02,13:20:00,Martha,Television,N,N,71.0,226,0.0
ID0099,2016-01-02,13:20:00,Dan,Washing Machine,Y,Y,45.0,397,3.0
ID0100,2016-01-02,13:20:00,Diane,Air Conditioner,Y,Y,95.0,311,1.0
ID0095,2016-01-02,13:13:00,Diane,Television,Y,Y,24.0,96,3.0
ID0096,2016-01-02,13:13:00,Stewart,Toaster,Y,Y,113.0,234,2.0
ID0093,2016-01-02,13:04:00,Jim,Air Conditioner,Y,Y,56.0,172,3.0
ID0094,2016-01-02,13:04:00,Becky,Air Conditioner,Y,Y,80.0,53,3.0
ID0091,2016-01-02,13:03:00,Jim,Washing Machine,Y,Y,46.0,341,1.0
ID0092,2016-01-02,13:03:00,Stewart,Air Conditioner,Y,Y,101.0,88,3.0
ID0089,2016-01-02,12:59:00,Joe,Air Conditioner,Y,Y,119.0,212,4.0
ID0090,2016-01-02,12:59:00,Dan,Television,N,N,67.0,237,0.0
ID0087,2016-01-02,12:44:00,Jim,Toaster,N,N,67.0,231,0.0
ID0088,2016-01-02,12:44:00,Martha,Fridge,Y,N,45.0,86,4.0
ID0085,2016-01-02,12:41:00,Becky,Air Conditioner,Y,Y,106.0,262,5.0
ID0086,2016-01-02,12:41:00,Martha,Air Conditioner,Y,Y,32.0,276,3.0
ID0083,2016-01-02,12:20:00,Stewart,Fridge,Y,Y,55.0,284,3.0
ID0084,2016-01-02,12:20:00,Dan,Washing Machine,Y,Y,68.0,359,4.0
ID0081,2016-01-02,12:00:00,Diane,Fridge,Y,Y,118.0,126,4.0
ID0082,2016-01-02,12:00:00,Greg,Toaster,Y,Y,52.0,416,4.0
ID0079,2016-01-02,11:54:00,Becky,Washing Machine,Y,Y,58.0,208,3.0
ID0080,2016-01-02,11:54:00,Dan,Fridge,Y,Y,121.0,287,5.0
ID0077,2016-01-02,11:47:00,Martha,Air Conditioner,Y,Y,33.0,398,2.0
ID0078,2016-01-02,11:47:00,Dan,Washing Machine,Y,Y,51.0,382,2.0
ID0075,2016-01-02,11:42:00,Stewart,Air Conditioner,Y,N,125.0,98,3.0
ID0076,2016-01-02,11:42:00,Diane,Fridge,N,N,64.0,221,0.0
ID0073,2016-01-02,11:26:00,Greg,Toaster,Y,N,10.0,139,5.0
ID0074,2016-01-02,11:26:00,Becky,Washing Machine,Y,Y,122.0,293,1.0
ID0071,2016-01-02,11:08:00,Joe,Air Conditioner,Y,Y,120.0,131,4.0
ID0072,2016-01-02,11:08:00,Stewart,Fridge,Y,Y,113.0,351,5.0
ID0069,2016-01-02,10:33:00,Diane,Washing Machine,Y,Y,69.0,285,4.0
ID0070,2016-01-02,10:33:00,Diane,Fridge,N,N,64.0,221,0.0
ID0067,2016-01-02,10:04:00,Jim,Washing Machine,Y,Y,98.0,349,5.0
ID0068,2016-01-02,10:04:00,Jim,Washing Machine,Y,Y,70.0,192,5.0
ID0065,2016-01-02,09:38:00,Jim,Washing Machine,Y,Y,98.0,385,2.0
ID0066,2016-01-02,09:38:00,Diane,Air Conditioner,Y,N,90.0,83,4.0
ID0063,2016-01-02,09:20:00,Dan,Television,Y,Y,96.0,406,1.0
ID0064,2016-01-02,09:20:00,Stewart,Television,Y,Y,90.0,383,3.0
ID0061,2016-01-02,09:18:00,Diane,Television,Y,Y,17.0,375,3.0
ID0062,2016-01-02,09:18:00,Joe,Air Conditioner,N,N,71.0,226,0.0
ID0059,2016-01-02,09:05:00,Dan,Air Conditioner,Y,Y,65.0,360,5.0
ID0060,2016-01-02,09:05:00,Dan,Washing Machine,Y,Y,50.0,266,3.0
ID0057,2016-01-01,17:57:00,Jim,Air Conditioner,Y,Y,48.0,172,2.0
ID0058,2016-01-01,17:57:00,Stewart,Fridge,Y,Y,45.0,203,5.0
ID0055,2016-01-01,17:44:00,Becky,Television,Y,Y,35.0,79,3.0
ID0056,2016-01-01,17:44:00,Dan,Television,Y,Y,83.0,405,4.0
ID0053,2016-01-01,17:36:00,Stewart,Toaster,Y,Y,13.0,75,5.0
ID0054,2016-01-01,17:36:00,Dan,Toaster,Y,Y,119.0,152,5.0
ID0051,2016-01-01,17:35:00,Martha,Washing Machine,N,N,71.0,226,0.0
ID0052,2016-01-01,17:35:00,Jim,Fridge,N,N,67.0,231,0.0
ID0049,2016-01-01,17:25:00,Joe,Air Conditioner,Y,Y,104.0,215,5.0
ID0050,2016-01-01,17:25:00,Dan,Air Conditioner,N,N,67.0,237,0.0
ID0047,2016-01-01,17:13:00,Dan,Fridge,Y,Y,107.0,142,3.0
ID0048,2016-01-01,17:13:00,Martha,Washing Machine,N,N,71.0,226,0.0
ID0045,2016-01-01,15:44:00,Diane,Fridge,Y,Y,25.0,313,5.0
ID0046,2016-01-01,15:44:00,Jim,Washing Machine,N,N,67.0,231,0.0
ID0041,2016-01-01,14:47:00,Jim,Air Conditioner,Y,Y,27.0,129,5.0
ID0042,2016-01-01,14:47:00,Greg,Washing Machine,Y,Y,100.0,294,5.0
ID0043,2016-01-01,14:47:00,Diane,Air Conditioner,Y,Y,45.0,381,3.0
ID0044,2016-01-01,14:47:00,Becky,Toaster,Y,Y,98.0,194,5.0
ID0039,2016-01-01,14:38:00,Stewart,Washing Machine,Y,Y,74.0,401,1.0
ID0040,2016-01-01,14:38:00,Greg,Air Conditioner,Y,Y,49.0,149,3.0
ID0035,2016-01-01,13:42:00,Becky,Television,Y,Y,119.0,91,5.0
ID0036,2016-01-01,13:42:00,Diane,Television,N,N,64.0,221,0.0
ID0037,2016-01-01,13:42:00,Martha,Air Conditioner,Y,N,20.0,72,2.0
ID0038,2016-01-01,13:42:00,Joe,Air Conditioner,Y,Y,52.0,36,3.0
ID0033,2016-01-01,13:33:00,Diane,Air Conditioner,Y,Y,57.0,409,3.0
ID0034,2016-01-01,13:33:00,Jim,Toaster,Y,N,53.0,104,2.0
ID0031,2016-01-01,13:24:00,Joe,Fridge,Y,Y,22.0,308,3.0
ID0032,2016-01-01,13:24:00,Joe,Television,Y,Y,122.0,128,4.0
ID0027,2016-01-01,12:40:00,Joe,Television,Y,Y,39.0,240,3.0
ID0028,2016-01-01,12:40:00,Martha,Washing Machine,Y,Y,51.0,154,4.0
ID0029,2016-01-01,12:40:00,Joe,Air Conditioner,Y,Y,106.0,129,4.0
ID0030,2016-01-01,12:40:00,Stewart,Television,Y,Y,107.0,355,3.0
ID0025,2016-01-01,12:30:00,Diane,Television,Y,Y,97.0,249,3.0
ID0026,2016-01-01,12:30:00,Dan,Toaster,N,N,67.0,237,0.0
ID0021,2016-01-01,12:02:00,Jim,Air Conditioner,Y,Y,74.0,322,5.0
ID0022,2016-01-01,12:02:00,Dan,Fridge,Y,Y,89.0,350,5.0
ID0023,2016-01-01,12:02:00,Martha,Air Conditioner,N,N,71.0,226,0.0
ID0024,2016-01-01,12:02:00,Joe,Air Conditioner,Y,Y,68.0,325,2.0
ID0019,2016-01-01,12:01:00,Jim,Television,N,N,67.0,231,0.0
ID0020,2016-01-01,12:01:00,Jim,Washing Machine,Y,Y,101.0,147,3.0
ID0017,2016-01-01,11:57:00,Greg,Air Conditioner,Y,Y,45.0,332,5.0
ID0018,2016-01-01,11:57:00,Becky,Fridge,N,N,64.0,220,0.0
ID0015,2016-01-01,11:55:00,Becky,Fridge,Y,Y,48.0,227,4.0
ID0016,2016-01-01,11:55:00,Becky,Fridge,Y,Y,63.0,326,2.0
ID0013,2016-01-01,11:52:00,Joe,Toaster,Y,Y,84.0,214,3.0
ID0014,2016-01-01,11:52:00,Martha,Washing Machine,Y,Y,89.0,344,3.0
ID0011,2016-01-01,11:15:00,Joe,Toaster,N,N,71.0,226,0.0
ID0012,2016-01-01,11:15:00,Greg,Toaster,Y,Y,50.0,32,4.0
ID0009,2016-01-01,11:13:00,Greg,Fridge,Y,Y,15.0,398,4.0
ID0010,2016-01-01,11:13:00,Jim,Television,Y,Y,78.0,64,3.0
ID0007,2016-01-01,10:22:00,Diane,Toaster,Y,Y,24.0,220,2.0
ID0008,2016-01-01,10:22:00,Diane,Toaster,Y,Y,22.0,38,4.0
ID0005,2016-01-01,10:00:00,Becky,Toaster,Y,Y,95.0,60,3.0
ID0006,2016-01-01,10:00:00,Stewart,Air Conditioner,N,N,66.0,219,0.0
ID0003,2016-01-01,09:47:00,Stewart,Washing Machine,Y,Y,10.0,131,3.0
ID0004,2016-01-01,09:47:00,Greg,Washing Machine,Y,Y,53.0,37,2.0
ID0001,2016-01-01,09:12:00,Diane,Washing Machine,Y,Y,109.0,143,3.0
ID0002,2016-01-01,09:12:00,Becky,Air Conditioner,Y,N,70.0,242,3.0
